职位,薪资,城市,经验,学历,公司,公司领域,公司性质,公司规模,福利标签,技能标签,岗位描述
数据分析师,9千-1.8万,深圳·龙华区,无需经验,硕士,深电能科技集团有限公司,电气/电力/水利,民营,150-500人,带薪年假,数据分析;数学;算法;电力系统;数学建模;pandas;专利;模型设计;numpy;新能源,量化交易
信息中心数据分析师,8.2千-1.1万,广州,无需经验,硕士,广州华商学院,教育/培训/院校,非营利组织,500-1000人,五险一金,mysql;数据库;数据分析;sql;数学;大数据;hadoop;信息管理;spark;教学科研;商业保险;免费体检,
市场调研数据分析员,7千-1万,嘉兴,1年及以上,本科,嘉兴市迪洋纺织品有限公司,服装/纺织/皮革,民营,少于50人,五险;五险一金;年终奖金;定期体检,excel;市场数据;产品数据;分析流程;产品差异化;数字数据;python;服装,
数据分析及客户维护专员,8千-1.5万,北京,3-4年,本科,中采智联信息科技（北京）有限责任公司,专业服务(咨询、人力资源、财会),民营,少于50人,五险一金;交通补贴;通讯补贴;专业培训;绩效奖金;年终奖金,数据分析,客户关系维护
数据分析（服装供应链方向） (MJ013986),1.5-2万·13薪,广州·番禺区,无需经验,本科,SHEIN,互联网/电子商务,民营,10000人以上,五险一金;补充医疗保险;带薪年假;年终奖金,tableau;跨境电商;供应链;服装行业;数据分析;供应商调研;服装,
数据分析师（分析及管理方向）,2-3.5万,深圳·罗湖区,3年及以上,本科,中银信息技术服务（深圳）有限公司,银行,外资（非欧美）,150-500人,五险一金;补充医疗保险,测试;项目管理;sql;英语;市场调研;工商管理;英语读写;粤语;数据管理,银行
数据分析实习生-抖音,3千及以下,北京,无需经验,本科,抖音视界有限公司,互联网/电子商务,民营,10000人以上,弹性工作;租房补贴,健身瑜伽;扁平管理;团队氛围好;用户过亿;大牛带队;免费三餐,
产品经理（数据分析方向）,2-4万·14薪,无锡,无需经验,本科,松下信息系统（上海）有限公司,计算机软件,外资（非欧美）,150-500人,,B端数据产品;BI工具;Figma;SQL;数据分析,
数据分析师,1-2万,苏州·相城区,2年,硕士,苏州企业征信服务有限公司,互联网/电子商务,国企,50-150人,五险一金;带薪年假;周末双休,数据分析;python;建模,
网管数据分析和网络测量研发岗,8千-1万·14薪,北京·海淀区,1年及以上,本科,清华大学,教育/培训/院校,事业单位,10000人以上,五险一金;定期体检,linux;excel;word;c++;项目开发;编程语言;网络安全;写作;数据清洗;英文读写,
中级数据分析师,1-1.5万,杭州·拱墅区,5年及以上,本科,杭州盛锋企业管理咨询有限公司,政府/公共事业,民营,50-150人,五险一金;绩效奖金,数据分析;excel;sql;数据采集;数据支持;数据统计分析;资源协调;交通运输;vba;计划制定,
数据分析师,1-2万,上海,2-3年,本科,中旅途易旅游有限公司上海维京旅行社分公司,酒店/旅游,合资,50-150人,弹性工作;带薪年假,计算机;办公软件;数据分析;excel;sql;英语;信息管理;powerpoint;旅游,销售 销售数据
供应链数据分析师（制造业）,1-2万,杭州·桐庐县,3年及以上,本科,杭州象限科技有限公司,电子技术/半导体/集成电路,民营,1000-5000人,五险一金;带薪年假;年终奖金,采购;sql;大数据;供应链;分析报告;仓储;报表设计;计划;crm;数学,
python大数据分析工程师,6千-1.2万,上海·闵行区,2年及以上,大专,江苏领焰智能科技股份有限公司,计算机软件,民营,50-150人,五险一金;专业培训,数据分析;excel;sql;运维;echarts;xml;原型设计;关系型数据库;django;pandas,
策划与数据分析专员,8千-1.5万,广州·番禺区,无需经验,本科,万力轮胎股份有限公司,汽车,国企,1000-5000人,五险一金;绩效奖金,数据分析;excel;数据支持;市场活动;新媒体;广告学;bi;用户行为分析,市场营销 运营策略
数据分析师,15-20万/年,广州·天河区,2年及以上,硕士,中国平安财产保险股份有限公司广东分公司,保险,已上市,1000-5000人,绩效奖金;年终奖金;定期体检,计算机;数据分析;sql;项目实施;数学;统计;ai;统计分析;风险管理;数学建模,
商品数据分析（电商）,1-1.5万,广州,5年及以上,本科,骆驼服饰,服装/纺织/皮革,民营,1000-5000人,绩效奖金,数据分析;excel;项目管理;服装行业;促销方案;供应链管理;电商渠道;库存分析报告;库销比,数字营销
效益数据分析主管,1-1.5万,上海·浦东新区,3年及以上,本科,上海卡贝尼精密陶瓷有限公司,电子技术/半导体/集成电路,民营,150-500人,五险一金;专业培训;定期体检;餐饮补贴,数据分析;erp;数学;npi;crm;mes;建模;数据可视化;hr,流程优化
BI&AI数据分析应用工程师,1.5-2万,深圳·坪山区,3年及以上,本科,比亚迪股份有限公司,汽车,民营,10000人以上,五险一金;绩效奖金;年终奖金;定期体检,计算机;管理;需求分析;sql;英语;方案设计;axure;ai;etl;数据,
数据分析师,1.5-2.5万·13薪,南京,5-10年,本科,上海京罡进出口贸易有限公司,计算机软件,民营,500-1000人,年终奖金,mysql;数据库;数据分析;项目管理;sql;计算机科学;数据治理;tableau;数据质量;机器学习算法,
数据分析经理,1.2-1.6万,温州·龙湾区,5年及以上,本科,浙江卓诗尼控股有限公司,服装/纺织/皮革,民营,10000人以上,,计算机;数据分析;sql;大数据;信息管理;hive;数据仓库;spark;数据支持;数据模型,
人力资源专员（偏项目管理+数据分析）,1-1.5万,上海·浦东新区,2-5年,本科,万宝盛华企业管理咨询（上海）有限公司浦东分公司,中介服务,合资,未知,培训;入职培训,数据分析;数学;评估;进度追踪;ssc;考勤系统;数据收集分析;功能梳理;档案系统;统计学;体检,
产品经理（数据分析方向）,2-4万·14薪,上海·虹口区,1-3年,本科,松下信息系统（上海）有限公司,计算机软件,外资（非欧美）,150-500人,,数据分析,
德资车企物流数据分析,1.1-1.2万,北京·朝阳区,1-3年,本科,薪得付信息技术（上海）有限公司,专业服务(咨询、人力资源、财会),外资（欧美）,500-1000人,五险一金;带薪年假;周末双休,python;powerbi;物流;数据分析,
数据分析师,1.5-2万,苏州·姑苏区,3年及以上,本科,如果新能源科技（江苏）股份有限公司,新能源,民营,500-1000人,五险一金;弹性工作,预测模型;模型构建;数据跟踪;数据洞察;excel;跨境电商;数据支持;分析;分析报告;分析体系,
AI大数据分析师,1-1.5万,上海,1-2年,硕士,丰益（上海）生物技术研发中心有限公司,快速消费品(食品、饮料、化妆品),外资（欧美）,150-500人,五险一金;年终奖金;定期体检;专业培训,食品行业;大数据;ai;机器学习;数据可视化;深度学习;计算机科学,
企划/产品数据分析,8千-1.2万,广州·番禺区,3年及以上,大专,南昌岳歌服饰有限公司,服装/纺织/皮革,民营,1000-5000人,晋升空间大,服装;分析;数据支撑;数据跟进;分析产品数据;领导nice;环境优美;提供食宿,销售 销售动态分析
区域数据分析师 (MJ010463),1.5-2.5万·15薪,北京,2年及以上,本科,Tesla特斯拉汽车,汽车,外资（欧美）,10000人以上,,数据分析;汽车行业;售后服务;数据支持;解决方案;运营效率,
数据分析师（分析及管理方向）,2-3.5万,深圳·罗湖区,3年及以上,本科,中银信息技术服务（深圳）有限公司,银行,外资（非欧美）,150-500人,五险一金;补充医疗保险,测试;项目管理;sql;英语;市场调研;工商管理;英语读写;粤语;数据管理,银行
数据分析师（供应链方向）,1.5-3万·15薪,苏州·吴江区,3-10年,本科,追觅创新科技（苏州）有限公司,家具/家电/玩具/礼品,民营,1000-5000人,五险一金;补充医疗保险;免费班车,数据库;excel;sql;erp;数据结构;数学;mes;pmc;供应链管理;供应链,
环境监测数据分析,7-8千,南京·建邺区,1-3年,本科,上海大诚若谷信息科技有限公司,医疗设备/器械,民营,150-500人,五险一金;带薪培训;带薪年假;弹性工作;年终奖,气站;环境;数据分析;环境监测;免费体检;商业保险;职业规划,
数据分析师 (MJ012797),2-3万·15薪,北京,5-10年,本科,Tesla特斯拉汽车,汽车,外资（欧美）,10000人以上,,计算机;数据分析;excel;sql;编程;数学;报表;信息管理;数据可视化,销售数据
德资车企CRM支持（偏数据分析）,1.2-1.3万·13薪,北京,2年及以上,本科,薪得付信息技术（上海）有限公司,专业服务(咨询、人力资源、财会),外资（欧美）,500-1000人,五险一金;年终奖金;定期体检,数据分析;sql;英语;统计;分析;数据监控;tableau;bi;应用数学;业务运营,
项目运营经理（工程数据分析方向）,1.2-2万,上海·徐汇区,3年及以上,本科,凯思轩达医疗科技无锡有限公司,医疗设备/器械,民营,150-500人,五险一金;绩效奖金;年终奖金;带薪年假,数据分析;数据支持;运营成本;运营分析报告;维修服务;决策支持,流程优化
电商数据分析主管,1.5-2万,广州·天河区,3年及以上,本科,天地壹号饮料股份有限公司,快速消费品(食品、饮料、化妆品),已上市,10000人以上,培训;五险一金;年终奖金,数据分析;招聘;sql;团队管理;电子商务;数学;计算机科学;tableau;数据安全,
互联网呼叫中心数据分析岗,8千-1.2万,深圳·福田区,2年及以上,本科,中国人民健康保险股份有限公司深圳分公司,保险,国企,150-500人,五险一金;绩效奖金;年终奖金;定期体检;餐饮补贴;员工旅游;补充医疗保险,数据分析;互联网健康险;外呼电销中心,
高级商业数据分析师(J22055),,常州·新北区,5年及以上,本科,常州合全药业有限公司,制药/生物工程,民营,10000人以上,,计算机;数据分析;需求分析;erp;产品开发;crm;分析;数据;数据模型;pandas,
数据分析工程师/WT(J10566),1.5-2.5万,绍兴·越城区,5年,本科,芯联集成电路制造股份有限公司,电子技术/半导体/集成电路,已上市,1000-5000人,五险一金;年终奖金;定期体检;餐饮补贴;员工旅游;带薪年假;周末双休,数据库;sql;java;python;数据分析,
营销数据分析专家,1.5-2万·14薪,武汉·洪山区,2年及以上,本科,武汉乐薇电子商务有限公司,互联网/电子商务,民营,50-150人,,数据分析;数据平台;广告效果;ab测试;应用数学;可视化;tableau;旅游,营销数据分析 营销分析 营销决策
百威-财务数据分析,1-2万,厦门·思明区,3年及以上,本科,上海外服合杰企业服务有限公司,专业服务(咨询、人力资源、财会),国企,500-1000人,五险一金;定期体检;弹性工作;做五休二,数据库;excel;bi;报表数据,
商务数据分析助理,8千-1万,北京·海淀区,3年及以上,大专,方正国际软件（北京）有限公司,互联网/电子商务,民营,500-1000人,五险一金;绩效奖金;定期体检,药学;excel;临床医学;药企;写作;医药产品;医院;护理学;数据支撑;ppt,
（代招）产品支持岗（数据分析方向） G06516,2-2.5万·13薪,上海·浦东新区,5-10年,本科,上海外服（集团）有限公司,专业服务(咨询、人力资源、财会),国企,1000-5000人,,5年+工作经验;沟通良好;本科,
餐厅财务数据分析师,4-4.5千,广州·越秀区,1年及以上,大专,广州力思企业管理有限公司,批发/零售,民营,少于50人,绩效奖金;节日福利,数据分析;excel;财务;会计;成本控制;财务报表;财务软件;经济;统计;税务申报,
德资车企电商运营（数据分析）,1.3-1.6万,北京·朝阳区,3-5年,本科,薪得付信息技术（上海）有限公司,专业服务(咨询、人力资源、财会),外资（欧美）,500-1000人,五险一金;带薪年假;周末双休,ui;service;afs;ux;pricing;e_payment;clm;e_commerce,
数据分析高级工程师,2.5-4.5万·15薪,宁波·余姚市,8年及以上,本科,宁波舜宇车载光学技术有限公司,汽车,合资,5000-10000人,周末双休;五险一金,mysql;oracle;数据分析;excel;sql;数学;db2;hadoop;etl;建模;氛围融洽;团队氛围,
金融小贷公司数据分析岗,1-1.5万,上海·青浦区,3-8年,本科,上海圆通蛟龙投资发展（集团）有限公司,交通/运输/物流,民营,500-1000人,五险一金;带薪年假,数据分析;sql;数学;编程语言;风险管理;数据收集;数据支持;数据可视化;数据清洗,金融工程
数据分析师（高级/专家级）,1.8-2.5万·13薪,广州·黄埔区,3年及以上,本科,深圳市南电云商有限公司,计算机软件,民营,500-1000人,绩效奖金;年终奖金,mysql;oracle;数据库;数据分析;sql;数据结构;数学;hadoop;数据仓库;数据采集,
数据分析员(报告ppt方向),9千-1.2万,苏州,3年及以上,大专,博众精工科技股份有限公司,机械/设备/重工,民营,5000-10000人,五险一金;绩效奖金;年终奖金,ppt;排版;文本编辑;ppt制作;设计,
直售数据分析经理,1.5-2万,上海·虹口区,3年及以上,本科,车丰商贸（上海）有限公司,汽车,民营,150-500人,五险一金,计算机;数据分析;excel;项目管理;sql;ppt;数学;建模;数据支持;数据挖掘,
