职位,薪资,城市,经验,学历,公司,公司领域,公司性质,公司规模,福利标签,技能标签,岗位描述
财务BP,1.2-1.8万·16薪,上海,3-4年,本科,立邦投资有限公司,建筑/建材/工程,外资（非欧美）,5000-10000人,,财务数据分析;经营分析,
财务,8千-1万,上海·浦东新区,2年,大专,上海瑾之润申达律师事务所,法律,非营利组织,少于50人,五险一金;年终奖金,,
财务出纳,4-5千,南京·江宁区,1年,大专,飞熊供应链管理（南京）有限公司,贸易/进出口,民营,少于50人,社保;五险一金;补充医疗保险;带薪年假;员工旅游;年终奖金;包吃,erp;开具发票;单据审核;帐务;免费工作餐,
财务总监/经理,2.5-3万,宁波·慈溪市,10年及以上,本科,鼎承商务咨询（宁波）有限公司,专业服务(咨询、人力资源、财会),民营,未知,五险一金;包吃;包住宿,,
财务助理,5-6.5千,嘉兴·南湖区,1年及以上,大专,浩清先进新材料（嘉兴）有限公司,原材料和加工,民营,少于50人,五险一金;带薪年假,,
财务/行政专员,6-9千,上海·松江区,1-2年,本科,创买集团有限公司,机械/设备/重工,民营,50-150人,周末双休;带薪年假;五险一金,招聘;excel;财务;ppt;人力资源;人事;金蝶;行政管理;财务软件;oa;全勤奖,
财务主管,1-1.5万·14薪,常州·武进区,5年及以上,本科,武汉联影智融医疗科技有限公司,医疗设备/器械,民营,1000-5000人,,,
财务总监,1-1.5万,合肥·肥西县,10年及以上,大专,合肥银宾铝业有限责任公司,贸易/进出口,民营,少于50人,节日福利;五险;包住宿;包吃,,
财务总监/财务经理,5千-1万,无锡·梁溪区,5年及以上,本科,无锡市中成化工有限公司,贸易/进出口,民营,50-150人,五险一金;年终奖金;带薪年假;周末双休,,
财务主管/总账主管,8千-1万,上海·松江区,5年及以上,本科,安徽特弗光电科技有限公司,机械/设备/重工,民营,50-150人,,中级会计;核算分析;财务管理软件;税务财务;财务管理;资金管理,
财务总监/财务经理,15-30万/年,武汉·东湖新技术产业开发区,10年及以上,本科,湖北良顷农业科技有限公司,农/林/牧/渔,民营,50-150人,专业培训;绩效奖金,出差补助,
财务管理岗(J12382),1-1.5万,武汉·洪山区,3年及以上,本科,武汉东湖高新集团股份有限公司,房地产,国企,1000-5000人,五险一金;交通补贴;通讯补贴;绩效奖金;定期体检,国有企业,
财务经理,1-1.2万,镇江·丹徒区,3年及以上,大专,江苏润模汽车检测装备有限公司,仪器仪表/工业自动化,民营,50-150人,五险一金;员工旅游;专业培训;定期体检;年终奖金,,
财务部长,1.5-2万·13薪,蚌埠·禹会区,5年及以上,本科,安徽武耀汽车玻璃有限公司,汽车零配件,国企,150-500人,五险一金;双休;带薪年假;入职五险;培训;补贴,年底双薪;工作餐;体检;薪资面议,
财务部经理,7-8千,武汉·洪山区,5年及以上,本科,武汉开明高新科技有限公司,机械/设备/重工,民营,150-500人,带薪年假;周末双休;五险,财务;预算;财务管理;会计核算;融资;税务筹划;成本;财务报告;中级会计师;税务处理,
集团财务副经理,20-30万/年,常州·新北区,8年及以上,本科,龙城产业投资控股集团有限公司,多元化业务集团公司,国企,1000-5000人,培训,,
财务主管,1.1-1.5万,上海·浦东新区,5年及以上,本科,上海核子企业管理咨询有限公司,外包服务,合资,150-500人,五险一金;补充医疗保险,excel;财务;erp;财务管理;财务报表;成本核算;金蝶;税务;会计学;成本管理,
财务主管,1-1.5万,东莞·寮步镇,5年及以上,本科,东莞市振海电子科技有限公司,医疗设备/器械,民营,150-500人,带薪年假,管理;财务;erp;审计;财务报表;团队管理;费用报销;报销;结账;税法;大小周;产假;员工体检,
财务总监,8千-1.2万,昆明,10年及以上,本科,曲靖银发危险废物集中处置中心有限公司,环保,民营,150-500人,带薪年假;五险,管理;审计;会计;财务管理;团队建设;税务;经济;日常管理;成本分析,金融
集团财务副总监,1.8-2.3万·13薪,武汉·江岸区,10年及以上,本科,湖北省厚健产业投资管理有限公司,生活服务,民营,1000-5000人,培训;五险;带薪年假,财务;项目管理;预算;会计;财务管理;团队管理;税务;法律法规;财务制度,
财务主管,1.4-1.5万,深圳·龙岗区,3年及以上,本科,东莞领益精密制造科技有限公司,原材料和加工,民营,10000人以上,,财务;会计;团队管理;sap;税务申报;结账;财务核算;sap系统;中级会计师;税收政策,
财务主管（重庆聚贤）,6-9千,重庆·万州区,3年及以上,大专,双英集团,多元化业务集团公司,民营,未知,,财务管理;会计核算;会计报表;决算;财务预算;统计报表;费用审核;财务报告;合同评审;财税政策,
财务岗（双荆片区）,1-1.5万,武汉·武昌区,6年及以上,本科,湖北长江产业载体投资开发有限公司,房地产,国企,150-500人,,财务;财务管理;房地产开发;法律法规;注册会计师;合同法;风险预判;律师资格证;谈判方案;资源集成,
事业部财务BP,15-18万/年,广州·天河区,5年及以上,大专,广州市中创盈科产业园运营有限公司,物业管理/商业中心,民营,150-500人,五险一金;专业培训;定期体检;员工旅游,,
财务经理助理,1-1.5万,上海·虹口区,8-9年,本科,万达杰诚国际物流（北京）有限公司上海分公司,交通/运输/物流,合资,150-500人,带薪年假;五险一金;绩效奖金;餐饮补贴;周末双休;通讯补贴,全勤奖,
财务主管,6-8千,永州,3年及以上,大专,湖南永烨置业有限公司,房地产,民营,150-500人,节日福利;包吃,财务;会计;财务管理;会计凭证;记账凭证;会计报表;记账;财务管理制度;会计制度;账账相符,
财务主管（双休）,1.6-2.3万,深圳·光明区,5年及以上,本科,安费诺光纤技术（深圳）有限公司,通信/电信/网络设备,外资（欧美）,150-500人,五险一金;定期体检;餐饮补贴;节日福利;带薪年假;周末双休;补充医疗保险,增值税申报;进出口退税;集团报表,
财务BP(业务伙伴）,8千-1万,常州,5年及以上,本科,常州裕源灵泰面料科技有限公司,服装/纺织/皮革,外资（非欧美）,500-1000人,五险一金,数据分析;财务;预算;成本核算;费用报销;库存管理;税务申报;成本管控;市场拓展;采购合同;佣金,
工建控股海外财务总（分管海外财务）,2-3万,武汉·东湖新技术产业开发区,8年及以上,本科,湖北省工业建筑集团有限公司,建筑/建材/工程,国企,1000-5000人,社保;五险一金;带薪年假;年终奖金;绩效奖金;专业培训;定期体检;交通补贴;通讯补贴;有餐补,保险,
综合专员（财务人事行政）,5-6千·13薪,大连·金州区,5年及以上,本科,浙江万达汽车方向机有限公司,汽车,民营,500-1000人,五险一金;年终奖金;带薪年假;餐饮补贴;双休;节假日福利,,
财务专员-英语流利,9千-1万·13薪,上海·静安区,5年及以上,本科,上海秀玉贸易有限公司,贸易/进出口,合资,50-150人,五险一金;餐饮补贴;员工旅游;补充医疗保险;年终奖金;定期体检,,
财务经理,2.5-3万·13薪,上海·奉贤区,10年及以上,本科,精英模具（上海）有限公司,汽车零配件,外资（欧美）,500-1000人,五险一金;年终奖金;专业培训;定期体检;周末双休;弹性工作;包吃;包住宿,成本管控,
财务专员兼出纳,3-5千,成都·武侯区,1年及以上,本科,文喆围挡（成都）商贸有限公司,公关/市场推广/会展,民营,50-150人,,,
财务经理,4.5-9千,南京·江宁区,无需经验,本科,南京双牧食品有限公司,快速消费品(食品、饮料、化妆品),民营,未知,,办公软件;财务;审计;会计;财务管理;财务报表;财务软件;财务核算;财务制度;决策支持,
财务,6-8千,昆明·嵩明县,3年及以上,本科,云南森博混凝土外加剂有限公司,建筑/建材/工程,民营,150-500人,五险一金;绩效奖金;年终奖金;定期体检,财务管理;成本控制;财务报表;成本核算;基金;财务软件,
财务预算分析主管,1.3-2.5万,淮南,3年及以上,本科,浙江朝晖过滤技术股份有限公司,环保,民营,1000-5000人,,牧原;畜牧业,
财务管理岗(012041),2-3万·13薪,深圳·福田区,3-4年,本科,中信银行信用卡中心,银行,国企,500-1000人,五险一金;年终奖金;补充医疗保险,计算机;excel;财务;word;预算;ppt;会计;财务管理;电脑;会计学,
财务出纳,5-6千,北京·海淀区,1年及以上,大专,深圳欣博盛生物科技有限公司,学术/科研,民营,50-150人,五险一金;专业培训;带薪年假;定期体检;双休;节假日福利,,
物业财务主管,7千-1.2万,广州·白云区,3-5年,本科,广州市东粤物业管理有限公司,物业管理/商业中心,民营,150-500人,五险一金;餐饮补贴;节日福利,办公软件;excel;财务;会计;财务管理;金蝶;税务;财务软件;物业行业;会计核算,
财务专员,7千-1.1万·13薪,苏州,3年及以上,本科,港中旅华贸国际物流股份有限公司,交通/运输/物流,已上市,1000-5000人,,远程办公;跨国企业,
财务主管,1-1.5万,深圳·宝安区,3年及以上,大专,深圳市汇元电气技术有限公司,电子技术/半导体/集成电路,民营,少于50人,五险一金;员工旅游;年终奖金;定期体检;下午茶;周末双休,,
结算员,3-3.5千,成都·崇州市,无需经验,高中,江苏雨润精选食品股份有限公司,快速消费品(食品、饮料、化妆品),民营,10000人以上,五险一金;包吃住;定期体检,8小时,
"Supervisor, Site Service",8千-1万,南京·建邺区,5年及以上,本科,林德（中国）投资有限公司,石油/化工/矿产/地质,外资（欧美）,10000人以上,团队培训;培训,管理;团队管理;客户沟通;财务软件;账单;***;账单管理;账单处理;团队建设,客户服务
财务助理,5千-1万·13薪,武汉,1年,本科,武汉光启源科技有限公司,电子技术/半导体/集成电路,民营,50-150人,缴纳社保,办公软件;财务;财务管理;对账;会计凭证;报销;会计核算;开具发票;凭证装订;初级会计证;公积金,
企划财务部 专员,7-9千·14薪,苏州·高新区,3年及以上,本科,太阳油墨（苏州）有限公司,石油/化工/矿产/地质,外资（非欧美）,150-500人,,,
结算员,3-3.5千,南京·建邺区,无需经验,高中,江苏雨润精选食品股份有限公司,快速消费品(食品、饮料、化妆品),民营,10000人以上,五险一金;包吃住;带薪年假;定期体检,管理;财务;充值;检疫证;出入口;查核;收费;签订三方;白班;月休6天,
财务经理,1-1.5万,南京·秦淮区,3年及以上,本科,太仓市华通汽车救援服务有限公司,汽车,民营,50-150人,五险一金;带薪年假,财务;会计;财务管理;成本控制;成本核算;税务申报;资金管理;财务数据,金融 战略规划
财务经理,4.5-9千,南京·江宁区,无需经验,本科,南京双牧食品有限公司,快速消费品(食品、饮料、化妆品),民营,未知,,办公软件;财务;审计;会计;财务管理;财务报表;财务软件;财务核算;财务制度;决策支持,
财务主管,1-1.5万·14薪,常州·武进区,5年及以上,本科,武汉联影智融医疗科技有限公司,医疗设备/器械,民营,1000-5000人,,,
财务会计,6千-1万·13薪,宁波·奉化区,2年及以上,大专,镇江贝斯特新材料股份有限公司,原材料和加工,民营,50-150人,五险一金;带薪年假;绩效奖金;专业培训;零食下午茶;有餐补;出差补贴,定期团建,
财务专员,5-8千,广州·花都区,1年及以上,大专,广州通达供应链有限公司泉州分公司,交通/运输/物流,民营,50-150人,提成;公司福利,财务;物流行业;收款;入账;会计准则;报表统计;奖金;旅游;晋升;团建;聚餐;法定节假,
会计财务,6-8千·13薪,江门·鹤山市,3年及以上,大专,鹤山万洋众创城企业管理有限公司,建筑/建材/工程,民营,未知,五险一金;绩效奖金;年终奖金;餐饮补贴,财务管理;财务报表;税务;纳税申报;费用报销;会计凭证;税务管理,
财务专员,7千-1.1万·13薪,苏州,3年及以上,本科,港中旅华贸国际物流股份有限公司,交通/运输/物流,已上市,1000-5000人,,远程办公;跨国企业,
财务专员,7千-1万·13薪,深圳·宝安区,2年,大专,深圳市安峻鑫科技有限公司,电子技术/半导体/集成电路,民营,150-500人,,,
财务总监,1-1.5万,合肥·肥西县,10年及以上,大专,合肥银宾铝业有限责任公司,贸易/进出口,民营,少于50人,节日福利;五险;包住宿;包吃,,
财务总监,8千-1.2万,昆明,10年及以上,本科,曲靖银发危险废物集中处置中心有限公司,环保,民营,150-500人,带薪年假;五险,管理;审计;会计;财务管理;团队建设;税务;经济;日常管理;成本分析,金融
财务主管,1.1-1.5万,上海·浦东新区,5年及以上,本科,上海核子企业管理咨询有限公司,外包服务,合资,150-500人,五险一金;补充医疗保险,excel;财务;erp;财务管理;财务报表;成本核算;金蝶;税务;会计学;成本管理,
集团 财务经理,1-2万,大连·中山区,10年及以上,本科,中床国际物流（大连）有限公司,交通/运输/物流,民营,150-500人,五险一金;绩效奖金;采暖补贴,财务;会计;财务管理;金蝶;财务软件,
财务会计,5.5-7.5千,东莞·谢岗镇,2年及以上,大专,东莞市大路物流有限公司,交通/运输/物流,民营,未知,,,
